iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PER,South America,Peru,2021-03-11,1358294.0,0.0,5990.14,126092.0,0.0,690.29,40575.84,0.0,178.94,3766.7,0.0,20.62,1.08,,,,,,,,,8105930.0,,240.42,,49822.0,1.48,0.13,7.8,tests performed,544346.0,417162.0,127184.0,,14512.0,21565.0,1.6,1.23,0.37,,633.0,9622.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-12,1358294.0,0.0,5990.14,126092.0,0.0,690.29,40575.84,0.0,178.94,3766.7,0.0,20.62,1.08,,,,,,,,,8172738.0,,242.4,,51415.0,1.52,0.12,8.1,tests performed,571089.0,425955.0,145134.0,,26743.0,20082.0,1.68,1.25,0.43,,590.0,10212.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-13,1358294.0,0.0,5990.14,126092.0,0.0,690.29,40575.84,0.0,178.94,3766.7,0.0,20.62,1.09,,,,,,,,,8234401.0,,244.23,,52300.0,1.55,0.12,8.5,tests performed,606973.0,432175.0,174798.0,,35884.0,22322.0,1.78,1.27,0.51,,656.0,10666.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-14,1402610.0,44316.0,6330.86,130614.0,4522.0,646.0,41899.68,1323.84,189.12,3901.79,135.08,19.3,1.09,,,,,,,,,8284625.0,,245.72,,52477.0,1.56,0.11,8.9,tests performed,610422.0,432901.0,177521.0,,3449.0,22441.0,1.79,1.27,0.52,,659.0,10750.0,0.03,72.22,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,121340.62,62.69,163.45,3598.96
PER,South America,Peru,2021-03-15,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.1,,,,,,,,,8329451.0,,247.05,,55574.0,1.65,0.11,8.8,tests performed,658573.0,451069.0,207504.0,,48151.0,24870.0,1.93,1.32,0.61,,730.0,10726.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-16,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.11,,,,,,,,,8395433.0,,249.01,,58454.0,1.73,0.12,8.7,tests performed,706262.0,473737.0,232525.0,,47689.0,27788.0,2.07,1.39,0.68,,816.0,11162.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-17,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.11,,,,,,,,,8466183.0,,251.11,,59999.0,1.78,0.12,8.7,tests performed,753150.0,496151.0,256999.0,,46888.0,31902.0,2.21,1.46,0.75,,937.0,12510.0,0.04,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-18,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.11,,,,,,,,,8529823.0,,252.99,,60556.0,1.8,0.12,8.7,tests performed,796100.0,522370.0,273730.0,,42950.0,35965.0,2.34,1.53,0.8,,1056.0,15030.0,0.04,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-19,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.11,,,,,,,,,8592274.0,,254.85,,59934.0,1.78,0.12,8.5,tests performed,837895.0,548048.0,289847.0,,41795.0,38115.0,2.46,1.61,0.85,,1119.0,17442.0,0.05,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-20,1402610.0,0.0,6330.86,130614.0,0.0,646.0,41899.68,0.0,189.12,3901.79,0.0,19.3,1.11,,,,,,,,,8659841.0,,256.85,,60777.0,1.8,0.12,8.1,tests performed,862539.0,566226.0,296313.0,,24644.0,36509.0,2.53,1.66,0.87,,1072.0,19150.0,0.06,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-21,1451645.0,49035.0,7005.0,135241.0,4627.0,661.0,43364.48,1464.8,209.26,4040.01,138.22,19.75,1.11,,,,,,,,,8711797.0,,258.39,,61025.0,1.81,0.13,7.9,tests performed,864260.0,566914.0,297346.0,,1721.0,36263.0,2.54,1.66,0.87,,1065.0,19145.0,0.06,72.22,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,126295.92,64.22,159.58,3745.93
PER,South America,Peru,2021-03-22,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.11,,,,,,,,,8748899.0,,259.49,,59921.0,1.78,0.13,7.8,tests performed,881727.0,575618.0,306109.0,,17467.0,31879.0,2.59,1.69,0.9,,936.0,17793.0,0.05,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-23,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.11,,,,,,,,,8810146.0,,261.31,,59245.0,1.76,0.13,7.6,tests performed,906701.0,591268.0,315433.0,,24974.0,28634.0,2.66,1.74,0.93,,841.0,16790.0,0.05,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-24,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.11,,,,,,,,,8881594.0,,263.43,,59344.0,1.76,0.14,7.3,tests performed,928780.0,605944.0,322836.0,,22079.0,25090.0,2.73,1.78,0.95,,737.0,15685.0,0.05,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-25,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.11,,,,,,,,,8950031.0,,265.46,,60030.0,1.78,0.14,7.4,tests performed,946623.0,618911.0,327712.0,,17843.0,21503.0,2.78,1.82,0.96,,632.0,13792.0,0.04,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-26,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.1,,,,,,,,,9014018.0,,267.36,,60249.0,1.79,0.14,6.9,tests performed,968023.0,635544.0,332479.0,,21400.0,18590.0,2.84,1.87,0.98,,546.0,12499.0,0.04,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-27,1451645.0,0.0,7005.0,135241.0,0.0,661.0,43364.48,0.0,209.26,4040.01,0.0,19.75,1.09,,,,,,,,,9089474.0,,269.59,,61376.0,1.82,0.14,7.1,tests performed,982444.0,646845.0,335599.0,,14421.0,17129.0,2.89,1.9,0.99,,503.0,11517.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-28,1512384.0,60739.0,8677.0,139965.0,4724.0,674.86,45178.92,1814.44,259.2,4181.13,141.12,20.16,1.09,,,,,,,,,9160551.0,,271.7,,64108.0,1.9,0.14,7.0,tests performed,984752.0,648945.0,335807.0,,2308.0,17213.0,2.89,1.91,0.99,,506.0,11719.0,0.03,72.22,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,131484.52,65.84,171.29,3899.83
PER,South America,Peru,2021-03-29,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.08,,,,,,,,,9190114.0,,272.58,,63031.0,1.87,0.14,7.3,tests performed,1002700.0,653866.0,348834.0,,17948.0,17282.0,2.94,1.92,1.02,,508.0,11178.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-30,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.07,,,,,,,,,9243545.0,,274.16,,61914.0,1.84,0.14,7.4,tests performed,1029354.0,658529.0,370825.0,,26654.0,17522.0,3.02,1.93,1.09,,515.0,9609.0,0.03,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-03-31,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.08,,,,,,,,,9314947.0,,276.28,,61908.0,1.84,0.13,7.7,tests performed,1054654.0,666203.0,388451.0,,25300.0,17982.0,3.1,1.96,1.14,,528.0,8608.0,0.02,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-01,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.07,,,,,,,,,9394499.0,,278.64,,63495.0,1.88,0.14,7.2,tests performed,1061459.0,668688.0,392771.0,,6805.0,16405.0,3.12,1.96,1.15,,482.0,7111.0,0.02,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-02,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.06,,,,,,,,,9445356.0,,280.15,,61620.0,1.83,0.13,7.7,tests performed,1065459.0,669854.0,395605.0,,4000.0,13919.0,3.13,1.97,1.16,,409.0,4901.0,0.01,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-03,1512384.0,0.0,8677.0,139965.0,0.0,674.86,45178.92,0.0,259.2,4181.13,0.0,20.16,1.06,,,,,,,,,9483230.0,,281.27,,56251.0,1.67,0.14,7.4,tests performed,1074364.0,672560.0,401804.0,,8905.0,13131.0,3.16,1.98,1.18,,386.0,3674.0,0.01,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-04,1568345.0,55961.0,7994.43,145107.0,5142.0,734.57,46850.62,1671.7,238.82,4334.73,153.6,21.94,1.06,,,,,,,,,9538127.0,,282.9,,53939.0,1.6,0.14,7.2,tests performed,1075977.0,672848.0,403129.0,,1613.0,13032.0,3.16,1.98,1.18,,383.0,3415.0,0.01,72.22,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,137085.02,67.64,188.3,4065.94
PER,South America,Peru,2021-04-05,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.06,,,,,,,,,9579440.0,,284.13,,55618.0,1.65,0.15,6.8,tests performed,1092644.0,679069.0,413575.0,,16667.0,12849.0,3.21,1.99,1.21,,377.0,3600.0,0.01,70.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-06,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.05,,,,,,,,,9641031.0,,285.95,,56784.0,1.68,0.15,6.8,tests performed,1123109.0,690864.0,432245.0,,30465.0,13394.0,3.3,2.03,1.27,,393.0,4619.0,0.01,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-07,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.06,,,,,,,,,9709043.0,,287.97,,56299.0,1.67,0.15,6.7,tests performed,1154027.0,704758.0,449269.0,,30918.0,14196.0,3.39,2.07,1.32,,417.0,5508.0,0.02,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-08,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.06,,,,,,,,,9790744.0,,290.39,,56606.0,1.68,0.14,7.0,tests performed,1199844.0,721738.0,478106.0,,45817.0,19769.0,3.52,2.12,1.4,,581.0,7579.0,0.02,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-09,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.05,,,,,,,,,9876422.0,,292.93,,61581.0,1.83,0.14,7.1,tests performed,1234983.0,738375.0,496608.0,,35139.0,24218.0,3.63,2.17,1.46,,711.0,9789.0,0.03,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-10,1568345.0,0.0,7994.43,145107.0,0.0,734.57,46850.62,0.0,238.82,4334.73,0.0,21.94,1.05,,,,,,,,,9945732.0,,294.99,,66072.0,1.96,0.14,7.0,tests performed,1248025.0,742578.0,505447.0,,13042.0,24809.0,3.67,2.18,1.48,,729.0,10003.0,0.03,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-11,1628519.0,60174.0,8596.29,150448.0,5341.0,763.0,48648.18,1797.56,256.79,4494.28,159.55,22.79,1.04,,,,,,,,,10001832.0,,296.65,,66244.0,1.96,0.14,7.1,tests performed,1248139.0,742613.0,505526.0,,114.0,24595.0,3.67,2.18,1.48,,722.0,9966.0,0.03,69.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,143296.11,69.68,208.29,4250.16
PER,South America,Peru,2021-04-12,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.03,,,,,,,,,10026470.0,,297.38,,63861.0,1.89,0.14,7.1,tests performed,1262307.0,743526.0,518781.0,,14168.0,24238.0,3.71,2.18,1.52,,712.0,9208.0,0.03,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-13,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.03,,,,,,,,,10086002.0,,299.15,,63567.0,1.88,0.14,7.3,tests performed,1284342.0,745419.0,538923.0,,22035.0,23033.0,3.77,2.19,1.58,,676.0,7794.0,0.02,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-14,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.02,,,,,,,,,10158843.0,,301.31,,64257.0,1.91,0.13,7.5,tests performed,1307784.0,748156.0,559628.0,,23442.0,21965.0,3.84,2.2,1.64,,645.0,6200.0,0.02,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-15,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.02,,,,,,,,,10226394.0,,303.32,,62236.0,1.85,0.14,6.9,tests performed,1331211.0,750015.0,581196.0,,23427.0,18767.0,3.91,2.2,1.71,,551.0,4040.0,0.01,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-16,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.02,,,,,,,,,10295559.0,,305.37,,59877.0,1.78,0.14,6.9,tests performed,1372810.0,769726.0,603084.0,,41599.0,19690.0,4.03,2.26,1.77,,578.0,4479.0,0.01,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-17,1628519.0,0.0,8596.29,150448.0,0.0,763.0,48648.18,0.0,256.79,4494.28,0.0,22.79,1.02,,,,,,,,,10374315.0,,307.7,,61226.0,1.82,0.14,7.4,tests performed,1417096.0,799370.0,617726.0,,44286.0,24153.0,4.16,2.35,1.81,,709.0,8113.0,0.02,67.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-18,1689051.0,60532.0,8647.43,156082.0,5634.0,804.86,50456.43,1808.25,258.32,4662.58,168.3,24.04,1.02,,,,,,,,,10435441.0,,309.52,,61944.0,1.84,0.13,7.6,tests performed,1448203.0,827299.0,620904.0,,31107.0,28581.0,4.25,2.43,1.82,,839.0,12098.0,0.04,69.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,149558.7,71.72,217.01,4435.91
PER,South America,Peru,2021-04-19,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.02,,,,,,,,,10461475.0,,310.29,,62144.0,1.84,0.12,8.0,tests performed,1459194.0,834266.0,624928.0,,10991.0,28127.0,4.29,2.45,1.84,,826.0,12963.0,0.04,65.74,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-20,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.02,,,,,,,,,10524419.0,,312.15,,62631.0,1.86,0.14,7.4,tests performed,1475628.0,845537.0,630091.0,,16434.0,27327.0,4.33,2.48,1.85,,803.0,14303.0,0.04,65.74,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-21,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.01,,,,,,,,,10582462.0,,313.88,,60517.0,1.8,0.14,7.2,tests performed,1495801.0,855404.0,640397.0,,20173.0,26860.0,4.39,2.51,1.88,,789.0,15321.0,0.04,65.74,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-22,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.01,,,,,,,,,10650847.0,,315.9,,60636.0,1.8,0.13,7.9,tests performed,1506580.0,863635.0,642945.0,,10779.0,25053.0,4.42,2.54,1.89,,736.0,16231.0,0.05,65.74,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-23,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.0,,,,,,,,,10723364.0,,318.06,,61115.0,1.81,0.13,7.6,tests performed,1535606.0,890051.0,645555.0,,29026.0,23257.0,4.51,2.61,1.9,,683.0,17189.0,0.05,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-24,1689051.0,0.0,8647.43,156082.0,0.0,804.86,50456.43,0.0,258.32,4662.58,0.0,24.04,1.0,,,,,,,,,10798298.0,,320.28,,60569.0,1.8,0.13,7.5,tests performed,1565766.0,917740.0,648026.0,,30160.0,21239.0,4.6,2.7,1.9,,624.0,16910.0,0.05,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-25,1745655.0,56604.0,8086.29,161809.0,5727.0,818.14,52147.34,1690.91,241.56,4833.66,171.08,24.44,0.99,,,,,,,,,10862019.0,,322.17,,60940.0,1.81,0.13,7.5,tests performed,1581470.0,933300.0,648170.0,,15704.0,19038.0,4.64,2.74,1.9,,559.0,15143.0,0.04,64.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,155508.9,73.52,198.57,4612.39
PER,South America,Peru,2021-04-26,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.99,,,,,,,,,10899191.0,,323.27,,62531.0,1.86,0.14,7.2,tests performed,1601352.0,948666.0,652686.0,,19882.0,20308.0,4.7,2.79,1.92,,596.0,16343.0,0.05,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-27,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.98,,,,,,,,,10964758.0,,325.21,,62906.0,1.87,0.13,7.9,tests performed,1631918.0,968379.0,663539.0,,30566.0,22327.0,4.79,2.84,1.95,,656.0,17549.0,0.05,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-28,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.98,,,,,,,,,11037602.0,,327.38,,65020.0,1.93,0.12,8.1,tests performed,1683320.0,1007919.0,675401.0,,51402.0,26788.0,4.94,2.96,1.98,,787.0,21788.0,0.06,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-29,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.98,,,,,,,,,11096385.0,,329.12,,63648.0,1.89,0.13,7.8,tests performed,1740968.0,1052666.0,688302.0,,57648.0,33484.0,5.11,3.09,2.02,,983.0,27004.0,0.08,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-04-30,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.98,,,,,,,,,11169530.0,,331.29,,63738.0,1.89,0.12,8.3,tests performed,1840597.0,1133944.0,706653.0,,99629.0,43570.0,5.41,3.33,2.08,,1280.0,34842.0,0.1,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-05-01,1745655.0,0.0,8086.29,161809.0,0.0,818.14,52147.34,0.0,241.56,4833.66,0.0,24.44,0.97,,,,,,,,,11225924.0,,332.96,,61089.0,1.81,0.12,8.4,tests performed,1906774.0,1197115.0,709659.0,,66177.0,48715.0,5.6,3.52,2.08,,1431.0,39911.0,0.12,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-05-02,1799445.0,53790.0,7684.29,167172.0,5363.0,766.14,53754.19,1606.85,229.55,4993.87,160.21,22.89,0.97,,,,,,,,,11269734.0,,334.26,,58245.0,1.73,0.12,8.3,tests performed,1955891.0,1245139.0,710752.0,,49117.0,53489.0,5.74,3.66,2.09,,1571.0,44548.0,0.13,64.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,160976.7,75.08,189.56,4774.57
PER,South America,Peru,2021-05-03,1799445.0,0.0,7684.29,167172.0,0.0,766.14,53754.19,0.0,229.55,4993.87,0.0,22.89,0.97,,,,,,,,,11293108.0,,334.95,,56274.0,1.67,0.12,8.5,tests performed,2020341.0,1304538.0,715803.0,,64450.0,59856.0,5.93,3.83,2.1,,1758.0,50839.0,0.15,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-05-04,1799445.0,0.0,7684.29,167172.0,0.0,766.14,53754.19,0.0,229.55,4993.87,0.0,22.89,0.97,,,,,,,,,11348411.0,,336.59,,54808.0,1.63,0.11,8.8,tests performed,2044740.0,1327420.0,717320.0,,24399.0,58975.0,6.01,3.9,2.11,,1732.0,51292.0,0.15,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-05-05,1799445.0,0.0,7684.29,167172.0,0.0,766.14,53754.19,0.0,229.55,4993.87,0.0,22.89,0.96,,,,,,,,,11411358.0,,338.46,,53394.0,1.58,0.11,9.1,tests performed,2069864.0,1347953.0,721911.0,,25124.0,55221.0,6.08,3.96,2.12,,1622.0,48576.0,0.14,62.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
